dataset_index,config_type,domain,role,ft_split,natoms,nSi,nO,O_over_Si,content_sha12
4793,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,147,49,98,2.0,c6482a61e128
4794,vacancy_int_AL,SiO2x_dilute_vacancy,core,val,132,44,88,2.0,290926cf6d7e
4795,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,144,48,96,2.0,3fa800ece14d
4796,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,150,50,100,2.0,49599ab2a379
4797,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,135,45,90,2.0,9130ba0d7068
4800,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,135,45,90,2.0,12489357cf5f
4801,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,120,40,80,2.0,250e9944fb20
4802,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,141,47,94,2.0,80554b225d01
4804,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,144,48,96,2.0,794c48b15004
4805,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,132,44,88,2.0,b2fbd2ce58eb
4806,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,129,43,86,2.0,d0d29926a546
4807,vacancy_int_AL,SiO2x_dilute_vacancy,core,val,144,48,96,2.0,68dc5959d0db
4808,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,147,49,98,2.0,fadbe10803fa
4809,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,123,41,82,2.0,2f979c88360c
4810,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,153,51,102,2.0,47ebe201750e
4811,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,141,47,94,2.0,b8ae7b57edf6
4812,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,144,48,96,2.0,480e2731d7b5
4813,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,120,40,80,2.0,1e2abc1145d7
4815,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,129,43,86,2.0,8550ff0bdd3a
4816,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,150,50,100,2.0,0f2cfa4d419e
4817,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,141,47,94,2.0,d3baaa8583e0
4819,vacancy_int_AL,SiO2x_dilute_vacancy,core,val,162,54,108,2.0,94a71b4209f4
4820,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,180,60,120,2.0,a9c03f3904bb
4821,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,150,50,100,2.0,e4cba39cfcaa
4822,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,156,52,104,2.0,53aba72a9cbd
4823,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,129,43,86,2.0,bf5666455867
4825,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,129,43,86,2.0,95e41dcba889
4826,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,132,44,88,2.0,491dcbe0e864
4828,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,135,45,90,2.0,c3fa41bac231
4829,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,144,48,96,2.0,4f594ccf2590
4830,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,138,46,92,2.0,13ef2b42426c
4831,vacancy_int_AL,SiO2x_dilute_vacancy,core,val,138,46,92,2.0,0a37ecb93c5d
4832,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,141,47,94,2.0,01954c38f465
4834,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,126,42,84,2.0,195a0d8e827a
4835,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,132,44,88,2.0,ad9bce7775f8
4836,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,144,48,96,2.0,9c4e17b62286
4837,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,117,39,78,2.0,82af05d6764b
4838,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,135,45,90,2.0,80c8704cd600
4839,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,141,47,94,2.0,6d511344040d
4840,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,135,45,90,2.0,8412706ad4c8
4842,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,144,48,96,2.0,f321d6df286e
4843,vacancy_int_AL,SiO2x_dilute_vacancy,core,val,141,47,94,2.0,942ceaf7f34c
4844,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,141,47,94,2.0,220b42dac40f
4845,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,138,46,92,2.0,2af4317908a8
4846,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,150,50,100,2.0,76eda02702e0
4847,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,135,45,90,2.0,2ffc1025a472
4848,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,138,46,92,2.0,882dac08987e
4849,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,150,50,100,2.0,14e3ef9e2b0a
4852,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,141,47,94,2.0,4fe47475e3bf
4853,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,141,47,94,2.0,8410c7130a8f
4854,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,132,44,88,2.0,dd98e0ab74ee
4856,vacancy_int_AL,SiO2x_dilute_vacancy,core,val,123,41,82,2.0,1de137cf4765
4858,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,138,46,92,2.0,868e09b5d20e
4859,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,135,45,90,2.0,d0b2b7623565
4860,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,138,46,92,2.0,f72aab3cd6f1
4861,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,138,46,92,2.0,d6d299f8f2d4
4862,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,132,44,88,2.0,90af08299e1f
4865,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,141,47,94,2.0,c82d0c28e4ef
4867,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,138,46,92,2.0,5960d946707e
4868,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,120,40,80,2.0,361adfbdfde2
4869,vacancy_int_AL,SiO2x_dilute_vacancy,core,train,144,48,96,2.0,8ccbac32151c
4872,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,6e6560e6e744
4876,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,c802a2dc917f
4879,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,ff27a39ff4e3
4885,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,184789382916
4889,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,dad8bbed349e
4893,highpressure_max_AL,replay:highpressure_max_AL,replay,val,192,64,128,2.0,acbf1ad78f49
4896,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,09fdfc44f932
4901,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,99daa677cb74
4906,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,39f455d81577
4912,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,f6267aa83698
4915,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,b5b80ba36017
4921,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,960b61154fa0
4925,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,a124f4fdc38c
4929,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,9d96cfaa66b0
4932,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,e644596e5e3a
4936,highpressure_max_AL,replay:highpressure_max_AL,replay,val,192,64,128,2.0,6701fe1cad6d
4942,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,f7ea8291085a
4948,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,e58569228efc
4953,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,e50786143958
4958,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,6501b5a1ecb2
4964,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,f5415e119cdd
4968,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,66e45009d9b5
4976,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,886fa04b70b7
4980,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,13ced6a7a2a0
4985,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,553332040a62
4988,highpressure_max_AL,replay:highpressure_max_AL,replay,val,192,64,128,2.0,28589f79133b
4993,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,060e4264dc76
5000,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,4d60263cb08a
5007,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,554dbd409233
5013,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,4288ddfde2aa
5017,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,bfe527d8e26e
5023,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,46bf6d1c17fe
5029,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,db5e57ac4b78
5033,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,ab20ecfd051c
5037,highpressure_max_AL,replay:highpressure_max_AL,replay,train,192,64,128,2.0,8ddde4e45cb1
5038,highpressure_int_AL,replay:highpressure_int_AL,replay,train,153,51,102,2.0,f3675f519dec
5045,highpressure_int_AL,replay:highpressure_int_AL,replay,train,234,78,156,2.0,df44500f660c
5052,highpressure_int_AL,replay:highpressure_int_AL,replay,train,258,86,172,2.0,59a7c0782660
5058,highpressure_int_AL,replay:highpressure_int_AL,replay,train,273,91,182,2.0,6f26b58b7e60
5066,highpressure_int_AL,replay:highpressure_int_AL,replay,train,279,93,186,2.0,8912a8f2f058
5072,highpressure_int_AL,replay:highpressure_int_AL,replay,val,291,97,194,2.0,61c5c6625bde
5081,highpressure_int_AL,replay:highpressure_int_AL,replay,train,303,101,202,2.0,bd5515a08537
5088,highpressure_int_AL,replay:highpressure_int_AL,replay,train,306,102,204,2.0,ad66ceeff942
5096,highpressure_int_AL,replay:highpressure_int_AL,replay,train,324,108,216,2.0,2c19067e3e01
5103,highpressure_int_AL,replay:highpressure_int_AL,replay,train,330,110,220,2.0,59d79c90d517
5110,highpressure_int_AL,replay:highpressure_int_AL,replay,train,342,114,228,2.0,f5e3be7d4aac
5116,highpressure_int_AL,replay:highpressure_int_AL,replay,train,342,114,228,2.0,f1a943038015
5124,highpressure_int_AL,replay:highpressure_int_AL,replay,train,354,118,236,2.0,dbeae43cecbc
5132,highpressure_int_AL,replay:highpressure_int_AL,replay,train,237,79,158,2.0,c832bdcbdfe2
5139,highpressure_int_AL,replay:highpressure_int_AL,replay,train,324,108,216,2.0,76708090f667
5145,highpressure_int_AL,replay:highpressure_int_AL,replay,val,363,121,242,2.0,66863317e684
5153,highpressure_int_AL,replay:highpressure_int_AL,replay,train,285,95,190,2.0,52a2c27f09d3
5161,highpressure_int_AL,replay:highpressure_int_AL,replay,train,189,63,126,2.0,3a304f198636
5170,highpressure_int_AL,replay:highpressure_int_AL,replay,train,321,107,214,2.0,ad09eff1c2d7
5177,highpressure_int_AL,replay:highpressure_int_AL,replay,train,126,42,84,2.0,f99e7425ab41
5185,highpressure_int_AL,replay:highpressure_int_AL,replay,train,207,69,138,2.0,ed401fefbd09
5191,highpressure_int_AL,replay:highpressure_int_AL,replay,train,252,84,168,2.0,6728c4d32bf6
5198,highpressure_int_AL,replay:highpressure_int_AL,replay,train,354,118,236,2.0,85f01ffbef93
5205,highpressure_int_AL,replay:highpressure_int_AL,replay,train,342,114,228,2.0,8ac107a04824
5213,highpressure_int_AL,replay:highpressure_int_AL,replay,train,366,122,244,2.0,f3094d70bba8
5220,highpressure_int_AL,replay:highpressure_int_AL,replay,val,327,109,218,2.0,b0a231aeb116
5226,highpressure_int_AL,replay:highpressure_int_AL,replay,train,378,126,252,2.0,0a1993316460
5234,highpressure_int_AL,replay:highpressure_int_AL,replay,train,129,43,86,2.0,db872675aa73
5241,highpressure_int_AL,replay:highpressure_int_AL,replay,train,225,75,150,2.0,71f298f79426
5249,highpressure_int_AL,replay:highpressure_int_AL,replay,train,315,105,210,2.0,a9cfd28d6eb1
5257,highpressure_int_AL,replay:highpressure_int_AL,replay,train,315,105,210,2.0,4ad70db12e9e
5264,highpressure_int_AL,replay:highpressure_int_AL,replay,train,345,115,230,2.0,e3ad388d5f35
5274,highpressure_int_AL,replay:highpressure_int_AL,replay,train,363,121,242,2.0,fe879dda48ba
5282,highpressure_int_AL,replay:highpressure_int_AL,replay,train,348,116,232,2.0,14aaa2f4e61a
5288,highpressure_int_AL,replay:highpressure_int_AL,replay,train,369,123,246,2.0,0076123414c3
5294,highpressure_int_AL,replay:highpressure_int_AL,replay,val,384,128,256,2.0,ecfdea625df5
5300,highpressure_int_AL,replay:highpressure_int_AL,replay,train,387,129,258,2.0,3772f4ee8d2a
5309,highpressure_int_AL,replay:highpressure_int_AL,replay,train,330,110,220,2.0,9f252b95536b
5317,highpressure_int_AL,replay:highpressure_int_AL,replay,train,372,124,248,2.0,c0a3253526d2
5325,highpressure_int_AL,replay:highpressure_int_AL,replay,train,318,106,212,2.0,699b8f4b5675
5332,highpressure_int_AL,replay:highpressure_int_AL,replay,train,387,129,258,2.0,4015d3fb6e71
5339,highpressure_int_AL,replay:highpressure_int_AL,replay,train,372,124,248,2.0,e1806ec73341
5345,highpressure_int_AL,replay:highpressure_int_AL,replay,train,219,73,146,2.0,f8b055cc7c28
5352,highpressure_int_AL,replay:highpressure_int_AL,replay,train,384,128,256,2.0,e324c01f10e3
5359,highpressure_int_AL,replay:highpressure_int_AL,replay,train,183,61,122,2.0,71b4df5c3a7f
5367,highpressure_int_AL,replay:highpressure_int_AL,replay,val,309,103,206,2.0,55e74dac8e28
5373,highpressure_int_AL,replay:highpressure_int_AL,replay,train,378,126,252,2.0,640177a300d6
5379,highpressure_int_AL,replay:highpressure_int_AL,replay,train,165,55,110,2.0,a890f0c9033b
5386,highpressure_int_AL,replay:highpressure_int_AL,replay,train,213,71,142,2.0,74a76732d1a4
5393,highpressure_int_AL,replay:highpressure_int_AL,replay,train,252,84,168,2.0,04ed6c9c1895
5399,highpressure_int_AL,replay:highpressure_int_AL,replay,train,384,128,256,2.0,f6b144af8b86
5406,highpressure_int_AL,replay:highpressure_int_AL,replay,train,222,74,148,2.0,5a51bf19f3b3
5413,highpressure_int_AL,replay:highpressure_int_AL,replay,train,153,51,102,2.0,904c23383bbb
5420,highpressure_int_AL,replay:highpressure_int_AL,replay,train,114,38,76,2.0,158ae9d12ec0
5428,highpressure_int_AL,replay:highpressure_int_AL,replay,train,195,65,130,2.0,6c134797503f
5434,highpressure_int_AL,replay:highpressure_int_AL,replay,val,378,126,252,2.0,ce695c7f7365
5444,highpressure_int_AL,replay:highpressure_int_AL,replay,train,360,120,240,2.0,58a6ab1a8e51
5445,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,3bfd055ee5c9
5454,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,7568a0cecc68
5460,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,5a7a0e988b9e
5468,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,11fd8d21be01
5477,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,7dee1d1dc397
5483,bulk_cryst_hp,replay:bulk_cryst_hp,replay,val,12,4,8,2.0,2a71ccca4964
5489,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,665d50884758
5497,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,277428413411
5504,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,cbd815cfbd47
5514,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,b32e76feb9dd
5521,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,621cc481cb2d
5528,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,b6b519b28128
5534,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,ae05455f8380
5543,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,88e73e256e04
5550,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,43fd140004e8
5557,bulk_cryst_hp,replay:bulk_cryst_hp,replay,val,12,4,8,2.0,0c1b4b55c496
5565,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,f94168297249
5572,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,83310263e4e6
5579,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,edc882253391
5585,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,d2bd60d52e84
5591,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,2f6db95939f6
5599,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,1dc00eab2bbf
5608,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,9e36b2370dda
5618,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,73d6e8bf6f1a
5628,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,ed1e835f0100
5635,bulk_cryst_hp,replay:bulk_cryst_hp,replay,val,96,32,64,2.0,901127954020
5642,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,5b0695eb3661
5650,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,b34719bf0ea4
5657,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,8cc2cb4cf46f
5663,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,fb52d80a116d
5670,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,d9392f1c3e9d
5678,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,93c141807bac
5685,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,adcbdb8446b1
5692,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,5f559aa3c413
5699,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,b0480a4f7971
5706,bulk_cryst_hp,replay:bulk_cryst_hp,replay,val,12,4,8,2.0,2c3a72d3430d
5712,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,37b08a51d168
5720,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,de3189a7d26f
5726,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,e562da7e8609
5732,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,c345aa551d01
5739,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,32bce17fbdce
5745,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,c1b2462414ec
5752,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,5eb5c2e760b7
5758,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,12,4,8,2.0,c46e940f9488
5765,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,d61b1aabec7a
5771,bulk_cryst_hp,replay:bulk_cryst_hp,replay,val,96,32,64,2.0,cfcf69dee01a
5780,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,6e45896ef3e8
5786,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,db80bf15ce73
5793,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,9816fd56a02d
5798,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,fbf59e142d5c
5804,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,ceafd014bb16
5815,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,cbbb53a54d67
5822,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,4d0232a03f9a
5829,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,9a498f27a9ef
5835,bulk_cryst_hp,replay:bulk_cryst_hp,replay,train,96,32,64,2.0,edceb1598c89
5844,bulk_cryst_hp,replay:bulk_cryst_hp,replay,val,96,32,64,2.0,6c664f067a5d
5845,surfaces,replay:surfaces,replay,train,27,9,18,2.0,de256c3cd7b9
5854,surfaces,replay:surfaces,replay,train,27,9,18,2.0,edd27873da51
5863,surfaces,replay:surfaces,replay,train,27,9,18,2.0,9b7cec7e73aa
5871,surfaces,replay:surfaces,replay,train,27,9,18,2.0,10906b222285
5878,surfaces,replay:surfaces,replay,train,63,21,42,2.0,f534fa69f28b
5886,surfaces,replay:surfaces,replay,val,63,21,42,2.0,2f90026f08f9
5895,surfaces,replay:surfaces,replay,train,63,21,42,2.0,27b3b8ae34a4
5907,surfaces,replay:surfaces,replay,train,36,12,24,2.0,7395d332a1a7
5914,surfaces,replay:surfaces,replay,train,36,12,24,2.0,412593658e27
5922,surfaces,replay:surfaces,replay,train,36,12,24,2.0,3d5a50ed08ac
5929,surfaces,replay:surfaces,replay,train,36,12,24,2.0,daac77302441
5939,surfaces,replay:surfaces,replay,train,90,30,60,2.0,3fff5374aa11
5947,surfaces,replay:surfaces,replay,train,90,30,60,2.0,fb8ce5a41479
5956,surfaces,replay:surfaces,replay,train,36,12,24,2.0,b4fd45fd5232
5966,surfaces,replay:surfaces,replay,train,36,12,24,2.0,4b733373b864
5976,surfaces,replay:surfaces,replay,val,36,12,24,2.0,ce79333a96fd
5987,surfaces,replay:surfaces,replay,train,48,16,32,2.0,2219bc8dc7d7
5995,surfaces,replay:surfaces,replay,train,48,16,32,2.0,3d30a98afc14
6005,surfaces,replay:surfaces,replay,train,60,20,40,2.0,5dfc56d34725
6014,surfaces,replay:surfaces,replay,train,60,20,40,2.0,d2c7d4c28b27
6021,surfaces,replay:surfaces,replay,train,60,20,40,2.0,610a0e31b336
6029,surfaces,replay:surfaces,replay,train,60,20,40,2.0,cff2b80f962d
6038,surfaces,replay:surfaces,replay,train,24,8,16,2.0,44964c4fdb9f
6047,surfaces,replay:surfaces,replay,train,24,8,16,2.0,86e1afe073cd
6057,surfaces,replay:surfaces,replay,train,24,8,16,2.0,0ad34f77e432
6067,surfaces,replay:surfaces,replay,val,84,28,56,2.0,cdd0336861c5
6078,surfaces,replay:surfaces,replay,train,48,16,32,2.0,1e706ebd8f81
6086,surfaces,replay:surfaces,replay,train,48,16,32,2.0,3c5016e6c368
6094,surfaces,replay:surfaces,replay,train,48,16,32,2.0,afca4859ab63
6105,surfaces,replay:surfaces,replay,train,72,24,48,2.0,4a67f2b16a04
6113,surfaces,replay:surfaces,replay,train,72,24,48,2.0,7e6f86cd091a
6124,surfaces,replay:surfaces,replay,train,72,24,48,2.0,0ccf8fb985d7
6133,surfaces,replay:surfaces,replay,train,96,32,64,2.0,0e6b1fd2a306
6144,surfaces,replay:surfaces,replay,train,96,32,64,2.0,2812533e0d45
6153,surfaces,replay:surfaces,replay,train,96,32,64,2.0,02c915fb8980
6161,surfaces,replay:surfaces,replay,val,96,32,64,2.0,d3422cd76047
6172,surfaces,replay:surfaces,replay,train,96,32,64,2.0,c48accb498b2
6179,surfaces,replay:surfaces,replay,train,144,48,96,2.0,f4839ad0c41a
6187,surfaces,replay:surfaces,replay,train,144,48,96,2.0,059e9ce572f7
6196,surfaces,replay:surfaces,replay,train,144,48,96,2.0,93e9137e4881
6205,surfaces,replay:surfaces,replay,train,144,48,96,2.0,12562c96a852
6214,surfaces,replay:surfaces,replay,train,72,24,48,2.0,6efd8617a628
6226,surfaces,replay:surfaces,replay,train,72,24,48,2.0,099234f09e26
6233,surfaces,replay:surfaces,replay,train,72,24,48,2.0,ef9f4b7bfc4c
6240,surfaces,replay:surfaces,replay,train,144,48,96,2.0,56d43b6d42c3
6248,surfaces,replay:surfaces,replay,val,144,48,96,2.0,2acc626da350
6260,surfaces,replay:surfaces,replay,train,144,48,96,2.0,f09ea2b7568b
6268,surfaces,replay:surfaces,replay,train,72,24,48,2.0,e03316565bee
6278,surfaces,replay:surfaces,replay,train,72,24,48,2.0,5aa477fb1ab1
6287,surfaces,replay:surfaces,replay,train,72,24,48,2.0,10e85946413a
6297,surfaces,replay:surfaces,replay,train,36,12,24,2.0,7587ad17386d
6304,surfaces,replay:surfaces,replay,train,96,32,64,2.0,1ae0f4add4ec
6312,surfaces,replay:surfaces,replay,train,24,8,16,2.0,626a7f27674b
6321,surfaces,replay:surfaces,replay,train,60,20,40,2.0,788a8d8b1ecb
6328,surfaces,replay:surfaces,replay,train,60,20,40,2.0,a598240580c9
6336,surfaces,replay:surfaces,replay,val,36,12,24,2.0,95291a49690e
6345,surfaces,replay:surfaces,replay,train,96,32,64,2.0,572255b697e0
6352,surfaces,replay:surfaces,replay,train,27,9,18,2.0,4c92eedb424f
6359,surfaces,replay:surfaces,replay,train,72,24,48,2.0,8d8ddfd55d8a
6370,surfaces,replay:surfaces,replay,train,96,32,64,2.0,d97a0ed8c513
6377,surfaces,replay:surfaces,replay,train,90,30,60,2.0,3e0c7bc5b650
6384,surfaces,replay:surfaces,replay,train,90,30,60,2.0,2baa0ff78b7d
6400,surfaces,replay:surfaces,replay,train,192,64,128,2.0,5997bd72a709
6412,surfaces,replay:surfaces,replay,train,192,64,128,2.0,2f58ea9eaced
6421,surfaces,replay:surfaces,replay,train,192,64,128,2.0,e6cd147c4cc1
6429,surfaces,replay:surfaces,replay,val,192,64,128,2.0,46ada47292a7
6439,surfaces,replay:surfaces,replay,train,192,64,128,2.0,c16c7aa0c0ae
6446,surfaces,replay:surfaces,replay,train,192,64,128,2.0,1f2688ddf3e5
6449,surfaces_max_AL,SiO2x_clustered_vacancy_voidsurface,core,train,24,8,16,2.0,437dbe5a0e08
6450,surfaces_max_AL,SiO2x_clustered_vacancy_voidsurface,core,train,36,12,24,2.0,f8cfe6314691
6452,surfaces_max_AL,SiO2x_clustered_vacancy_voidsurface,core,val,36,12,24,2.0,9acf193d0c3c
6453,surfaces_max_AL,SiO2x_clustered_vacancy_voidsurface,core,train,96,32,64,2.0,601034f4470b
6454,surfaces_max_AL,SiO2x_clustered_vacancy_voidsurface,core,train,96,32,64,2.0,6e4f42da5508
